NAV,theta,tau,regret_ema_norm,week_return,max_drawdown,w_fused
1.0511306035054517,1.6038697361946106,15.0,0.0,-0.00047849967592569135,0.024946824286841394,"[0.22812206 0.33421045 0.17109155 0.08545761 0.0544687  0.05211795
 0.03908847 0.03544321]"
1.0440417470133703,1.637614130973816,15.0,0.0,-0.0067440301599446225,0.03152261231140063,"[0.23228494 0.3612133  0.1742137  0.081982   0.04451942 0.04337667
 0.0325325  0.02987746]"
1.0259299679056333,1.7290168404579163,15.0,0.0,-0.017347753726848773,0.04832351952304437,"[0.23724473 0.4        0.17793354 0.07658085 0.03188628 0.03118092
 0.02338569 0.02178798]"
1.0257273747278837,1.8500081300735474,15.0,0.0,-0.00019747271654727092,0.048511449662918336,"[0.27310717 0.4        0.20483038 0.06460669 0.01674637 0.01641956
 0.01231467 0.01197516]"
1.0169383509770291,1.6978850960731506,15.0,0.0,-0.008568576765523219,0.056664352347998104,"[0.24139669 0.37834551 0.18104752 0.07378821 0.03786009 0.03596151
 0.02697113 0.02462934]"
1.0068011340303538,1.7831981182098389,15.0,0.0,-0.009968369210322424,0.06606787037305177,"[0.26097701 0.4        0.19573276 0.0625938  0.02298246 0.02530995
 0.01675458 0.01564944]"
1.0125721995323267,1.6854753494262695,15.0,0.0,0.005732080851826929,0.06071449589591128,"[0.23284301 0.3767531  0.17463226 0.07843071 0.04114816 0.03963236
 0.02972427 0.02683614]"
0.9957666858540448,1.631819725036621,15.0,0.0,-0.01659685470926799,0.07630368093804832,"[0.24928853 0.32175674 0.1869664  0.07866832 0.04803553 0.04837376
 0.03455095 0.03235977]"
0.9868148111508408,1.6340764164924622,15.0,0.0,-0.008989931909126097,0.08460764795112569,"[0.24095382 0.32194903 0.18071536 0.08131423 0.051944   0.05135847
 0.03734081 0.03442428]"
0.9667614490355053,1.645301103591919,15.0,0.0,-0.020321302324140134,0.10320961268231657,"[0.23253795 0.34417837 0.17440346 0.08362861 0.04915289 0.04756301
 0.03567225 0.03286345]"
0.9558239631238752,1.6346578001976013,15.0,0.0,-0.011313531298276232,0.1133554787972285,"[0.23251478 0.33397893 0.17438608 0.08308301 0.05287831 0.05064157
 0.03798118 0.03453613]"
0.951361330583988,1.4404169619083405,15.0,0.0,-0.00466888539318699,0.11749512045122144,"[0.2147118  0.26998597 0.16103385 0.09043568 0.07973755 0.0760541
 0.05704057 0.05100049]"
0.9649298098927714,1.7418429851531982,15.0,0.0,0.014262172397163167,0.10490868371775897,"[0.24188896 0.4        0.18141672 0.07319373 0.03052597 0.02970629
 0.02227972 0.02098861]"
0.9647685278365163,1.7560097575187683,15.0,0.0,-0.00016714382186309038,0.10505829270127884,"[0.24304832 0.4        0.18228624 0.07267105 0.03018031 0.02928177
 0.02196133 0.02057098]"
0.9516054824030287,1.564428687095642,15.0,0.0,-0.013643734277905622,0.11726863954987782,"[0.22210337 0.32690929 0.16657752 0.08944599 0.05791411 0.05636635
 0.04227476 0.03840861]"
0.9543630735880876,1.7299633622169495,15.0,0.0,0.0028978302837172265,0.11471063388117848,"[0.23938426 0.38941682 0.1795382  0.07384424 0.03525428 0.03384918
 0.02538689 0.02332614]"
1.0501999966462339,1.9982237219810486,15.0,0.0,0.10041977284162024,0.02581007683642442,"[0.29681474 0.4        0.22261105 0.05464453 0.00740848 0.00740848
 0.00555636 0.00555636]"
1.1088094288227117,1.9983481764793396,15.0,0.0,0.05580787694119634,0.0,"[0.29681881 0.4        0.22261411 0.05464188 0.0074072  0.0074072
 0.0055554  0.0055554 ]"
1.049315234241846,1.997883141040802,15.0,0.0,-0.05365592412398065,0.0536559241239807,"[0.29680358 0.4        0.22260268 0.05465178 0.00741199 0.00741199
 0.00555899 0.00555899]"
1.0585125490366356,1.9964629411697388,15.0,0.0,0.008765063628791332,0.045361158084197814,"[0.29675625 0.4        0.22256719 0.0546824  0.00742691 0.00742691
 0.00557018 0.00557016]"
1.057368818575349,1.9912143349647522,15.0,0.0,-0.001080507229061834,0.04639265225403099,"[0.29647446 0.4        0.22235585 0.05486201 0.007518   0.00751685
 0.00563764 0.00563518]"
1.0508402322268422,1.9313072562217712,15.0,0.0,-0.006174370034197739,0.052280576886344514,"[0.28391207 0.4        0.21293406 0.06163876 0.0120549  0.01190758
 0.00893068 0.00862195]"
1.0902916909148908,1.6209449172019958,15.0,0.0,0.037542775274645265,0.016700559560971932,"[0.23816856 0.31419363 0.17862642 0.08185831 0.0558744  0.0551208
 0.03992985 0.03622802]"
1.0648531236030747,1.883625328540802,15.0,0.0,-0.023331891386304048,0.039642795305508904,"[0.27976569 0.4        0.20982427 0.05989979 0.01443666 0.01516253
 0.0106412  0.01026986]"
1.0463481829600947,1.753863275051117,15.0,0.0,-0.01737792774684834,0.05633181341985504,"[0.24865641 0.39178323 0.18649231 0.07048873 0.0302948  0.02927175
 0.02195381 0.02105895]"
1.056802695128725,1.752752423286438,15.0,0.0,0.00999142765179247,0.04690322100634126,"[0.23727126 0.4        0.17795344 0.07357292 0.03315467 0.03203383
 0.02402537 0.02198851]"
1.0469866400582344,1.650738537311554,15.0,0.0,-0.009288446287785952,0.05575600924508572,"[0.22712123 0.34598445 0.17034092 0.08228398 0.05297709 0.050369
 0.03777675 0.03314657]"
1.0422634480488084,1.8155718445777893,15.0,0.0,-0.004511224717407313,0.06001570607544262,"[0.25287568 0.4        0.18965676 0.07100503 0.0258597  0.02489366
 0.01867025 0.01703892]"
1.0409612367267438,1.7272069454193115,15.0,0.0,-0.0012494070712184024,0.06119012909910619,"[0.22996423 0.39140697 0.17247318 0.07652085 0.03923923 0.03747075
 0.02810306 0.02482172]"
1.0513870528852327,1.6429628729820251,15.0,0.0,0.010015566181188993,0.05178741670554491,"[0.22449739 0.35702045 0.16837304 0.08544495 0.04908568 0.04766059
 0.03574544 0.03217246]"
1.0266866598070474,1.7059930562973022,15.0,0.0,-0.02349314936911393,0.07406391655855495,"[0.21781466 0.38455348 0.163361   0.08058349 0.04723071 0.04475929
 0.03356947 0.0281279 ]"
1.018402853697413,1.746914267539978,15.0,0.0,-0.008068485190205262,0.08153481813487885,"[0.22571243 0.4        0.16928432 0.07765749 0.03882847 0.03702449
 0.02776837 0.02372443]"
1.0475135726576463,1.8196051120758057,15.0,0.0,0.028584679289285143,0.05528078547288943,"[0.25908113 0.4        0.19431085 0.07016482 0.02237622 0.02195255
 0.01646441 0.01565002]"
1.0621025455149384,1.7834309935569763,15.0,0.0,0.013927239930913982,0.042123454304825614,"[0.24543232 0.4        0.18407424 0.07257383 0.02908631 0.02845257
 0.02109019 0.01929053]"
1.0542451147860332,1.6005192995071411,15.0,0.0,-0.007397996325388436,0.049209821470054274,"[0.21233032 0.32690093 0.15924774 0.08704054 0.06615796 0.06236558
 0.04677419 0.03918275]"
1.0799702326103688,1.6122198700904846,15.0,0.0,0.02440145793756567,0.026009154921205126,"[0.22268999 0.32648876 0.16701749 0.08366112 0.06124159 0.05866
 0.043297   0.03694404]"
1.082958498930319,1.8219786286354065,15.0,0.0,0.0027669895240789374,0.02331413245632322,"[0.25925257 0.4        0.19443943 0.06890585 0.02291634 0.022222
 0.0166665  0.01559731]"
1.0981793188058557,1.8973537683486938,15.0,0.0,0.014054850569593326,0.009586958534563149,"[0.27938241 0.4        0.20953681 0.06297263 0.01404859 0.01379368
 0.01034526 0.00992064]"
